Date,Device,Source,Category,Impressions,Clicks,Conversions,Revenue,Cost,,,,,,
4/9/20,Desktop,SEO,Health,0,10,0,0,0,,,,,,
4/29/20,Desktop,SEO,Health,0,10,0,0,0,,,,,,
1/25/20,Desktop,SEO,Health,0,10,0,0,0,,,,,,
1/12/20,Desktop,SEO,Health,0,10,0,0,0,,,,,,
4/3/20,Desktop,SEO,Health,0,10,0,0,0,,,,,,
4/17/20,Desktop,SEO,Health,0,10,0,0,0,,,,,,
3/27/20,Desktop,SEO,Health,0,9,0,0,0,,,,,,
3/20/20,Desktop,SEO,Health,0,9,0,0,0,,,,,,
1/19/20,Desktop,SEO,Health,0,9,0,0,0,,,,,,
4/24/20,Desktop,SEO,Health,0,9,0,0,0,,,,,,
2/2/20,Desktop,SEO,Health,0,9,0,0,0,,,,,,
1/5/20,Desktop,SEO,Health,0,9,0,0,0,,,,,,
8/10/20,Desktop,SEO,Health,0,9,0,0,0,,,,,,
2/1/20,Desktop,SEO,Health,0,8,0,0,0,,,,,,
1/18/20,Desktop,SEO,Health,0,8,0,0,0,,,,,,
2/9/20,Desktop,SEO,Health,0,8,0,0,0,,,,,,
12/15/20,Desktop,SEO,Health,0,8,0,0,0,,,,,,
5/5/20,Desktop,SEO,Health,0,7,0,0,0,,,,,,
2/23/20,Desktop,SEO,Health,0,5,0,0,0,,,,,,
1/11/20,Desktop,SEO,Health,8379,100,6,70,39,,,,,,
1/4/20,Desktop,SEO,Health,29902,337,19,150,95,,,,,,
12/9/20,Desktop,SEO,Health,1570,12,3,51,3,,,,,,
4/10/20,Desktop,SEO,Health,8016,105,8,85,44,,,,,,
12/14/20,Desktop,SEO,Health,14001.34726,191,11,82.26086957,57.34986945,,,,,,
5/18/20,Desktop,SEO,Health,1372,14,1,10,4,,,,,,
5/12/20,Desktop,SEO,Health,5572,83,7,71,35,,,,,,
12/8/20,Desktop,SEO,Health,19938,338,26,163.8,94,,,,,,
5/19/20,Desktop,SEO,Health,1037,14,1,13,4,,,,,,
2/8/20,Desktop,SEO,Health,5703,87,7,73,35,,,,,,
2/16/20,Desktop,SEO,Health,20923,345,20,135,95,,,,,,
5/11/20,Desktop,SEO,Health,1178,14,1,8,3,,,,,,
3/1/20,Desktop,SEO,Health,5643,87,7,74,36,,,,,,
5/13/20,Desktop,SEO,Health,23463,417,27,216,115,,,,,,
5/26/20,Desktop,SEO,Health,1324,17,1,12,4,,,,,,
6/23/20,Desktop,SEO,Health,10548,128,9,100,52,,,,,,
2/15/20,Desktop,SEO,Health,49611,645,39,300,196,,,,,,
5/20/20,Desktop,SEO,Health,2693,25,2,17,7,,,,,,
10/13/20,Desktop,SEO,Health,12407,137,8,85,55,,,,,,
5/21/20,Desktop,SEO,Health,46068,507,26,187,145,,,,,,
12/10/20,Desktop,SEO,Health,2605,22,1,11,6,,,,,,
12/7/20,Desktop,SEO,Health,10867,115,6,54,44,,,,,,
7/7/20,Desktop,SEO,Health,37141,402,21,163,112,,,,,,
5/6/20,Desktop,SEO,Health,2263,17,1,7,4,,,,,,
5/27/20,Desktop,SEO,Health,10452,113,9,94,45,,,,,,
5/14/20,Desktop,SEO,Health,34205,420,23,176,122,,,,,,
12/16/20,Desktop,SEO,Health,2080,18,1,10,4,,,,,,
10/19/20,Desktop,SEO,Health,10453,117,6,69,47,,,,,,
5/1/20,Desktop,SEO,Health,33645,440,24,181,131,,,,,,
10/5/20,Desktop,SEO,Health,2143,17,1,15,5,,,,,,
9/28/20,Desktop,SEO,Health,10280,108,7,73,42,,,,,,
10/21/20,Desktop,SEO,Health,34925,456,28,223,128,,,,,,
6/22/20,Desktop,SEO,Health,2339,21,1,8,6,,,,,,
5/7/20,Desktop,SEO,Health,11034,115,8,93,46,,,,,,
10/26/20,Desktop,SEO,Health,45489,543,35,301,155,,,,,,
4/5/20,Desktop,SEO,Health,3039,24,6,60,7,,,,,,
10/12/20,Desktop,SEO,Health,10377,111,14,152.25,44,,,,,,
3/15/20,Desktop,SEO,Health,45610,554,37,326,156,,,,,,
1/1/20,Desktop,SEO,Health,2864,24,6,90,7,,,,,,
12/17/20,Desktop,SEO,Health,11349,117,6,71,45,,,,,,
2/29/20,Desktop,SEO,Health,39556,454,26,206,132,,,,,,
10/14/20,Desktop,SEO,Health,2425,20,9,81,5,,,,,,
2/22/20,Desktop,SEO,Health,10132,104,6,61,40,,,,,,
6/10/20,Desktop,SEO,Health,55447.04895,621,36,306,182.3916084,,,,,,
6/29/20,Desktop,SEO,Health,2249,18,1,5,4,,,,,,
5/28/20,Desktop,SEO,Health,11482,118,6,58,45,,,,,,
10/20/20,Desktop,SEO,Health,45307,477,23,194,135,,,,,,
10/7/20,Desktop,SEO,Health,3313,22,1,14,5,,,,,,
6/8/20,Desktop,SEO,Health,8898,114,8,73,40,,,,,,
9/29/20,Desktop,SEO,Health,36779,375,20,174,94,,,,,,
12/30/20,Desktop,SEO,Health,3041,23,1,11,6,,,,,,
3/8/20,Desktop,SEO,Health,9242,119,8,77,42,,,,,,
6/3/20,Desktop,SEO,Health,35191,385,24,196,95,,,,,,
3/7/20,Desktop,SEO,Health,3284,27,1,19,7,,,,,,
10/6/20,Desktop,SEO,Health,9535,124,10,87,47,,,,,,
6/9/20,Desktop,SEO,Health,44833,496,31,248,128,,,,,,
3/22/20,Desktop,SEO,Health,3988,30,1,13,7,,,,,,
9/14/20,Desktop,SEO,Health,11304,135,10,83,51,,,,,,
5/8/20,Desktop,SEO,Health,55551,551,32,271,148,,,,,,
12/29/20,Desktop,SEO,Health,4268,33,1,23,9,,,,,,
4/26/20,Desktop,SEO,Health,13339,142,8,87,50,,,,,,
4/19/20,Desktop,SEO,Health,48863,449,24,206,114,,,,,,
3/28/20,Desktop,SEO,Health,4056,28,1,11,7,,,,,,
9/30/20,Desktop,SEO,Health,13583,148,9,82,56,,,,,,
9/2/20,Desktop,SEO,Health,51501,496,22,213,132,,,,,,
10/15/20,Desktop,SEO,Health,3400,28,1,11,8,,,,,,
3/14/20,Desktop,SEO,Health,10470,128,8,68,49,,,,,,
6/25/20,Desktop,SEO,Health,42863,503,25,200,147,,,,,,
7/14/20,Desktop,SEO,Health,2455,25,2,20,8,,,,,,
6/24/20,Desktop,SEO,Health,7789,108,11,100,44,,,,,,
12/11/20,Desktop,SEO,Health,37924,528,35,301,161,,,,,,
9/16/20,Desktop,SEO,Health,2076,22,2,15,7,,,,,,
10/8/20,Desktop,SEO,Health,5393,89,9,86,37,,,,,,
9/15/20,Desktop,SEO,Health,25655,499,37,322,151,,,,,,
6/15/20,Desktop,SEO,Health,1465,20,1,15,6,,,,,,
3/29/20,Desktop,SEO,Health,9597,130,10,99,55,,,,,,
9/23/20,Desktop,SEO,Health,48748,707,46,444,230,,,,,,
4/11/20,Desktop,SEO,Health,2961,29,2,28,9,,,,,,
10/22/20,Desktop,SEO,Health,10130,133,13,118,56,,,,,,
6/16/20,Desktop,SEO,Health,53159,710,35,333.6666667,235,,,,,,
12/28/20,Desktop,SEO,Health,3092,28,2,18,9,,,,,,
8/14/20,Desktop,SEO,Health,11748,137,16,144,56,,,,,,
9/8/20,Desktop,SEO,Health,52948,554,32,305,172,,,,,,
9/24/20,Desktop,SEO,Health,2934,21,6,66,6,,,,,,
9/1/20,Desktop,SEO,Health,12534,149,10,91,60,,,,,,
6/17/20,Desktop,SEO,Health,55995,564,32,305,182,,,,,,
12/22/20,Desktop,SEO,Health,3300,21,1,8,6,,,,,,
11/23/20,Desktop,SEO,Health,11289,127,9,84,48,,,,,,
4/4/20,Desktop,SEO,Health,50615,488,29,281,147,,,,,,
6/30/20,Desktop,SEO,Health,3033,22,1,10,6,,,,,,
6/2/20,Desktop,SEO,Health,10239,114,9,87,45,,,,,,
9/17/20,Desktop,SEO,Health,46871,499,36,345,152,,,,,,
9/21/20,Desktop,SEO,Health,3124,24,2,24,7,,,,,,
9/10/20,Desktop,SEO,Health,0,1770,5,38,0,,,,,,
5/15/20,Desktop,SEO,Health,0,1689,4,31,0,,,,,,
4/18/20,Desktop,SEO,Health,0,1668,3,27,0,,,,,,
7/15/20,Desktop,SEO,Health,0,1640,4,31,0,,,,,,
9/22/20,Desktop,SEO,Health,0,1617,4,33,0,,,,,,
8/31/20,Desktop,SEO,Health,0,1593,4,35,0,,,,,,
6/1/20,Desktop,SEO,Health,0,1583,4,36,0,,,,,,
6/11/20,Desktop,SEO,Health,0,1570,4,37,0,,,,,,
12/21/20,Desktop,SEO,Health,0,1534,4,37,0,,,,,,
7/8/20,Desktop,SEO,Health,0,1505,4,34,0,,,,,,
3/21/20,Desktop,SEO,Health,0,1497,3,28,0,,,,,,
7/9/20,Desktop,SEO,Health,0,1494,3,25,0,,,,,,
5/22/20,Desktop,SEO,Health,0,1484,4,34,0,,,,,,
8/11/20,Desktop,SEO,Health,0,1467,3,24,0,,,,,,
9/9/20,Desktop,SEO,Health,0,1460,4,31,0,,,,,,
9/3/20,Desktop,SEO,Health,0,1448,4,32,0,,,,,,
10/1/20,Desktop,SEO,Health,0,1447,3,23,0,,,,,,
10/27/20,Desktop,SEO,Health,0,1419,3,25.5,0,,,,,,
8/24/20,Desktop,SEO,Health,0,1405,4,31,0,,,,,,
7/27/20,Desktop,SEO,Health,0,1403,3,23,0,,,,,,
7/13/20,Desktop,SEO,Health,0,1399,3,28,0,,,,,,
8/27/20,Desktop,SEO,Health,0,1398,3,26,0,,,,,,
11/30/20,Desktop,SEO,Health,0,1398,12,116,0,,,,,,
8/19/20,Desktop,SEO,Health,0,1390,3,24,0,,,,,,
8/26/20,Desktop,SEO,Health,0,1384,3,28,0,,,,,,
4/12/20,Desktop,SEO,Health,0,1376,3,24,0,,,,,,
6/18/20,Desktop,SEO,Health,0,1364,2,18,0,,,,,,
8/25/20,Desktop,SEO,Health,0,1279,2,20,0,,,,,,
8/12/20,Desktop,SEO,Health,0,1201,2,20,0,,,,,,
4/25/20,Desktop,SEO,Health,0,1175,12,96,0,,,,,,
7/20/20,Desktop,SEO,Health,0,1167,3,26,0,,,,,,
7/28/20,Desktop,SEO,Health,0,274,3,27,0,,,,,,
10/23/20,Desktop,SEO,Health,0,271,2,24,0,,,,,,
7/23/20,Desktop,SEO,Health,0,270,3,27,0,,,,,,
5/3/20,Desktop,SEO,Health,0,267,2,16,0,,,,,,
8/17/20,Desktop,SEO,Health,0,265,2,18,0,,,,,,
5/29/20,Desktop,SEO,Health,0,263,2,15,0,,,,,,
10/28/20,Desktop,SEO,Health,0,259,2,24,0,,,,,,
7/29/20,Desktop,SEO,Health,0,254,2,25,0,,,,,,
6/26/20,Desktop,SEO,Health,0,250,2,21,0,,,,,,
7/6/20,Desktop,SEO,Health,0,249,2,21,0,,,,,,
7/16/20,Desktop,SEO,Health,0,247,2,18,0,,,,,,
8/18/20,Desktop,SEO,Health,0,247,2,16,0,,,,,,
7/1/20,Desktop,SEO,Health,0,245,2,20,0,,,,,,
11/17/20,Desktop,SEO,Health,0,241,3,26,0,,,,,,
7/22/20,Desktop,SEO,Health,0,241,2,19,0,,,,,,
11/9/20,Desktop,SEO,Health,0,232,2,18,0,,,,,,
8/3/20,Desktop,SEO,Health,0,226,2,25,0,,,,,,
11/16/20,Desktop,SEO,Health,0,222,2,23,0,,,,,,
11/24/20,Desktop,SEO,Health,0,218,2,16,0,,,,,,
12/18/20,Desktop,SEO,Health,0,215,2,21,0,,,,,,
12/3/20,Desktop,SEO,Health,0,213,2,23,0,,,,,,
6/4/20,Desktop,SEO,Health,0,210,3,26,0,,,,,,
10/9/20,Desktop,SEO,Health,0,206,2,23,0,,,,,,
8/13/20,Desktop,SEO,Health,0,205,2,21,0,,,,,,
12/1/20,Desktop,SEO,Health,0,204,2,19,0,,,,,,
12/4/20,Desktop,SEO,Health,0,199,2,19,0,,,,,,
10/29/20,Desktop,SEO,Health,0,191,2,16,0,,,,,,
10/16/20,Desktop,SEO,Health,0,180,2,18,0,,,,,,
8/20/20,Desktop,SEO,Health,0,174,2,20,0,,,,,,
11/10/20,Desktop,SEO,Health,0,170,2,21,0,,,,,,
8/4/20,Desktop,SEO,Health,0,152,2,17,0,,,,,,
11/19/20,Desktop,SEO,Health,0,54,0,0,0,,,,,,
9/25/20,Desktop,SEO,Health,0,50,0,0,0,,,,,,
8/6/20,Desktop,SEO,Health,0,48,0,0,0,,,,,,
11/18/20,Desktop,SEO,Health,0,47,0,0,0,,,,,,
7/30/20,Desktop,SEO,Health,0,47,0,0,0,,,,,,
10/2/20,Desktop,SEO,Health,0,45,0,0,0,,,,,,
7/21/20,Desktop,SEO,Health,0,44,0,0,0,,,,,,
8/5/20,Desktop,SEO,Health,0,43,0,0,0,,,,,,
11/12/20,Desktop,SEO,Health,0,41,0,0,0,,,,,,
12/2/20,Desktop,SEO,Health,0,41,0,0,0,,,,,,
6/5/20,Desktop,SEO,Health,0,41,0,0,0,,,,,,
6/12/20,Desktop,SEO,Health,0,41,0,0,0,,,,,,
7/2/20,Desktop,SEO,Health,0,40,0,0,0,,,,,,
12/23/20,Desktop,SEO,Health,0,40,0,0,0,,,,,,
8/28/20,Desktop,SEO,Health,0,40,0,0,0,,,,,,
9/18/20,Desktop,SEO,Health,0,39,0,0,0,,,,,,
11/11/20,Desktop,SEO,Health,0,39,0,0,0,,,,,,
6/19/20,Desktop,SEO,Health,0,39,0,0,0,,,,,,
7/10/20,Desktop,SEO,Health,0,39,0,0,0,,,,,,
9/4/20,Desktop,SEO,Health,0,39,0,0,0,,,,,,
5/2/20,Desktop,SEO,Health,0,38,0,0,0,,,,,,
7/17/20,Desktop,SEO,Health,0,38,0,0,0,,,,,,
8/21/20,Desktop,SEO,Health,0,38,0,0,0,,,,,,
9/11/20,Desktop,SEO,Health,0,37,0,0,0,,,,,,
7/24/20,Desktop,SEO,Health,0,37,0,0,0,,,,,,
11/20/20,Desktop,SEO,Health,0,37,0,0,0,,,,,,
12/31/20,Desktop,SEO,Health,0,36,0,0,0,,,,,,
11/25/20,Desktop,SEO,Health,0,34,0,0,0,,,,,,
7/31/20,Desktop,SEO,Health,0,34,0,0,0,,,,,,
5/25/20,Desktop,SEO,Health,0,34,0,0,0,,,,,,
8/7/20,Desktop,SEO,Health,0,33,0,0,0,,,,,,
12/13/20,Desktop,SEO,Health,0,164,1,7,0,,,,,,
5/17/20,Desktop,SEO,Health,0,164,1,5,0,,,,,,
11/13/20,Desktop,SEO,Health,0,163,0,5,0,,,,,,
11/2/20,Desktop,SEO,Health,0,162,0,4,0,,,,,,
10/30/20,Desktop,SEO,Health,0,157,1,5,0,,,,,,
11/5/20,Desktop,SEO,Health,0,157,0,5,0,,,,,,
5/23/20,Desktop,SEO,Health,0,157,1,5,0,,,,,,
5/16/20,Desktop,SEO,Health,0,157,0,4,0,,,,,,
9/7/20,Desktop,SEO,Health,0,156,0,3,0,,,,,,
5/9/20,Desktop,SEO,Health,0,155,1,5,0,,,,,,
5/10/20,Desktop,SEO,Health,0,155,0,4,0,,,,,,
10/4/20,Desktop,SEO,Health,0,153,1,6,0,,,,,,
11/6/20,Desktop,SEO,Health,0,152,1,7,0,,,,,,
11/3/20,Desktop,SEO,Health,0,151,1,7,0,,,,,,
5/24/20,Desktop,SEO,Health,0,150,1,5,0,,,,,,
11/27/20,Desktop,SEO,Health,0,150,1,6,0,,,,,,
12/12/20,Desktop,SEO,Health,0,150,0,6,0,,,,,,
10/18/20,Desktop,SEO,Health,0,149,0,2,0,,,,,,
12/20/20,Desktop,SEO,Health,0,148,0,5,0,,,,,,
12/27/20,Desktop,SEO,Health,0,148,1,7,0,,,,,,
6/27/20,Desktop,SEO,Health,0,148,0,3,0,,,,,,
6/28/20,Desktop,SEO,Health,0,148,0,2,0,,,,,,
12/19/20,Desktop,SEO,Health,0,147,0,4,0,,,,,,
7/12/20,Desktop,SEO,Health,0,146,0,3,0,,,,,,
9/27/20,Desktop,SEO,Health,0,146,0,3,0,,,,,,
10/25/20,Desktop,SEO,Health,0,145,1,6,0,,,,,,
10/11/20,Desktop,SEO,Health,0,144,0,3,0,,,,,,
5/31/20,Desktop,SEO,Health,0,144,0,3,0,,,,,,
10/10/20,Desktop,SEO,Health,0,144,0,2,0,,,,,,
6/7/20,Desktop,SEO,Health,0,144,0,3,0,,,,,,
7/3/20,Desktop,SEO,Health,0,144,0,1,0,,,,,,
9/26/20,Desktop,SEO,Health,0,142,0,5,0,,,,,,
5/30/20,Desktop,SEO,Health,0,142,0,4,0,,,,,,
10/3/20,Desktop,SEO,Health,0,142,0,3,0,,,,,,
9/13/20,Desktop,SEO,Health,0,141,0,3,0,,,,,,
10/17/20,Desktop,SEO,Health,0,141,0,5,0,,,,,,
6/13/20,Desktop,SEO,Health,0,140,0,4,0,,,,,,
8/29/20,Desktop,SEO,Health,0,140,0,5,0,,,,,,
6/20/20,Desktop,SEO,Health,0,139,0,4,0,,,,,,
8/15/20,Desktop,SEO,Health,0,139,0,4,0,,,,,,
8/16/20,Desktop,SEO,Health,0,139,0,5,0,,,,,,
9/20/20,Desktop,SEO,Health,0,139,0,4,0,,,,,,
11/4/20,Desktop,SEO,Health,0,139,1,7,0,,,,,,
6/6/20,Desktop,SEO,Health,0,138,0,3,0,,,,,,
6/14/20,Desktop,SEO,Health,0,138,0,2,0,,,,,,
12/5/20,Desktop,SEO,Health,0,138,0,3,0,,,,,,
8/30/20,Desktop,SEO,Health,0,138,0,3,0,,,,,,
10/24/20,Desktop,SEO,Health,0,137,0,3,0,,,,,,
7/19/20,Desktop,SEO,Health,0,137,0,3,0,,,,,,
12/26/20,Desktop,SEO,Health,0,136,1,8,0,,,,,,
7/26/20,Desktop,SEO,Health,0,136,0,4,0,,,,,,
9/6/20,Desktop,SEO,Health,0,136,0,3,0,,,,,,
7/11/20,Desktop,SEO,Health,0,135,0,2,0,,,,,,
8/23/20,Desktop,SEO,Health,0,135,0,3,0,,,,,,
7/5/20,Desktop,SEO,Health,0,134,0,3,0,,,,,,
7/25/20,Desktop,SEO,Health,0,134,0,4,0,,,,,,
7/18/20,Desktop,SEO,Health,0,133,0,2,0,,,,,,
8/9/20,Desktop,SEO,Health,0,133,0,3,0,,,,,,
9/12/20,Desktop,SEO,Health,0,133,0,3,0,,,,,,
6/21/20,Desktop,SEO,Health,0,132,0,3,0,,,,,,
11/28/20,Desktop,SEO,Health,0,131,0,2,0,,,,,,
8/8/20,Desktop,SEO,Health,0,131,0,3,0,,,,,,
8/2/20,Desktop,SEO,Health,0,131,0,3,0,,,,,,
9/5/20,Desktop,SEO,Health,0,130,0,4,0,,,,,,
11/29/20,Desktop,SEO,Health,0,129,0,4,0,,,,,,
12/24/20,Desktop,SEO,Health,0,128,0,5,0,,,,,,
8/22/20,Desktop,SEO,Health,0,128,1,6,0,,,,,,
9/19/20,Desktop,SEO,Health,0,128,0,4,0,,,,,,
12/6/20,Desktop,SEO,Health,0,127,1,7,0,,,,,,
11/21/20,Desktop,SEO,Health,0,127,0,3,0,,,,,,
8/1/20,Desktop,SEO,Health,0,127,0,3,0,,,,,,
11/26/20,Desktop,SEO,Health,0,126,0,4,0,,,,,,
11/14/20,Desktop,SEO,Health,0,122,0,5,0,,,,,,
7/4/20,Desktop,SEO,Health,0,121,0,5,0,,,,,,
11/22/20,Desktop,SEO,Health,0,118,0,4,0,,,,,,
11/1/20,Desktop,SEO,Health,0,111,1,7,0,,,,,,
11/15/20,Desktop,SEO,Health,0,106,0,4,0,,,,,,
10/31/20,Desktop,SEO,Health,0,103,0,1,0,,,,,,
12/25/20,Desktop,SEO,Health,0,103,0,3,0,,,,,,
11/7/20,Desktop,SEO,Health,0,98,0,4,0,,,,,,
11/8/20,Desktop,SEO,Health,0,98,0,5,0,,,,,,
1/30/20,Tablet,SEO,Health,0,69,0,1,0,,,,,,
1/14/20,Tablet,SEO,Health,0,69,0,0,0,,,,,,
1/28/20,Tablet,SEO,Health,0,68,0,0,0,,,,,,
1/23/20,Tablet,SEO,Health,0,68,0,0,0,,,,,,
1/20/20,Tablet,SEO,Health,0,68,0,0,0,,,,,,
1/22/20,Tablet,SEO,Health,0,67,0,0,0,,,,,,
1/26/20,Tablet,SEO,Health,0,67,0,1,0,,,,,,
1/27/20,Tablet,SEO,Health,0,67,0,0,0,,,,,,
1/7/20,Tablet,SEO,Health,0,67,0,0,0,,,,,,
1/6/20,Tablet,SEO,Health,0,67,0,0,0,,,,,,
1/29/20,Tablet,SEO,Health,0,67,0,1,0,,,,,,
1/5/20,Tablet,SEO,Health,0,67,0,0,0,,,,,,
1/13/20,Tablet,SEO,Health,0,66,0,0,0,,,,,,
1/19/20,Tablet,SEO,Health,0,66,0,0,0,,,,,,
1/21/20,Tablet,SEO,Health,0,66,0,1,0,,,,,,
1/12/20,Tablet,SEO,Health,0,66,0,0,0,,,,,,
1/2/20,Tablet,SEO,Health,0,65,0,0,0,,,,,,
2/4/20,Tablet,SEO,Health,0,65,0,1,0,,,,,,
2/3/20,Tablet,SEO,Health,0,65,0,1,0,,,,,,
1/3/20,Tablet,SEO,Health,0,65,0,0,0,,,,,,
1/18/20,Tablet,SEO,Health,0,64,0,0,0,,,,,,
1/31/20,Tablet,SEO,Health,0,64,0,0,0,,,,,,
1/16/20,Tablet,SEO,Health,0,64,0,0,0,,,,,,
1/9/20,Tablet,SEO,Health,0,64,0,0,0,,,,,,
1/25/20,Tablet,SEO,Health,0,64,0,0,0,,,,,,
1/11/20,Tablet,SEO,Health,0,64,0,0,0,,,,,,
1/10/20,Tablet,SEO,Health,0,64,0,0,0,,,,,,
1/15/20,Tablet,SEO,Health,0,63,0,0,0,,,,,,
1/4/20,Tablet,SEO,Health,0,63,0,0,0,,,,,,
1/8/20,Tablet,SEO,Health,0,63,0,0,0,,,,,,
2/2/20,Tablet,SEO,Health,0,62,0,2,0,,,,,,
1/24/20,Tablet,SEO,Health,0,62,0,1,0,,,,,,
2/5/20,Tablet,SEO,Health,0,61,0,2,0,,,,,,
2/11/20,Tablet,SEO,Health,0,61,0,1,0,,,,,,
2/9/20,Tablet,SEO,Health,0,61,0,2,0,,,,,,
2/18/20,Tablet,SEO,Health,0,61,0,0,0,,,,,,
1/1/20,Tablet,SEO,Health,0,61,0,1,0,,,,,,
2/6/20,Tablet,SEO,Health,0,60,0,0,0,,,,,,
1/17/20,Tablet,SEO,Health,0,59,0,0,0,,,,,,
2/1/20,Tablet,SEO,Health,0,59,0,1,0,,,,,,
2/12/20,Tablet,SEO,Health,0,58,0,0,0,,,,,,
2/8/20,Tablet,SEO,Health,0,58,0,0,0,,,,,,
2/19/20,Tablet,SEO,Health,0,58,0,0,0,,,,,,
2/24/20,Tablet,SEO,Health,0,57,0,0,0,,,,,,
2/10/20,Tablet,SEO,Health,0,57,0,1,0,,,,,,
2/17/20,Tablet,SEO,Health,0,57,0,1,0,,,,,,
3/5/20,Tablet,SEO,Health,0,56,0,0,0,,,,,,
2/16/20,Tablet,SEO,Health,0,56,0,1,0,,,,,,
2/7/20,Tablet,SEO,Health,0,55,0,2,0,,,,,,
2/15/20,Tablet,SEO,Health,0,55,0,1,0,,,,,,
2/25/20,Tablet,SEO,Health,0,55,0,0,0,,,,,,
2/13/20,Tablet,SEO,Health,0,55,0,1,0,,,,,,
2/20/20,Tablet,SEO,Health,0,54,0,1,0,,,,,,
2/23/20,Tablet,SEO,Health,0,54,0,0,0,,,,,,
3/1/20,Tablet,SEO,Health,0,54,0,0,0,,,,,,
2/22/20,Tablet,SEO,Health,0,54,0,0,0,,,,,,
2/26/20,Tablet,SEO,Health,0,53,0,0,0,,,,,,
3/2/20,Tablet,SEO,Health,0,53,0,1,0,,,,,,
3/4/20,Tablet,SEO,Health,0,53,0,0,0,,,,,,
3/6/20,Tablet,SEO,Health,0,53,0,1,0,,,,,,
2/27/20,Tablet,SEO,Health,0,53,0,1,0,,,,,,
2/29/20,Tablet,SEO,Health,0,53,0,1,0,,,,,,
3/3/20,Tablet,SEO,Health,0,52,0,1,0,,,,,,
2/21/20,Tablet,SEO,Health,0,52,0,1,0,,,,,,
2/28/20,Tablet,SEO,Health,0,52,0,0,0,,,,,,
2/14/20,Tablet,SEO,Health,0,51,0,1,0,,,,,,
3/11/20,Tablet,SEO,Health,0,51,0,1,0,,,,,,
3/9/20,Tablet,SEO,Health,0,51,0,0,0,,,,,,
3/10/20,Tablet,SEO,Health,0,50,0,2,0,,,,,,
3/7/20,Tablet,SEO,Health,0,50,0,1,0,,,,,,
3/8/20,Tablet,SEO,Health,0,49,0,0,0,,,,,,
3/15/20,Tablet,SEO,Health,0,48,0,3,0,,,,,,
4/15/20,Tablet,SEO,Health,0,48,0,0,0,,,,,,
3/18/20,Tablet,SEO,Health,0,47,0,1,0,,,,,,
4/13/20,Tablet,SEO,Health,0,47,0,2,0,,,,,,
3/31/20,Tablet,SEO,Health,0,47,0,0,0,,,,,,
4/12/20,Tablet,SEO,Health,0,47,0,1,0,,,,,,
3/12/20,Tablet,SEO,Health,0,47,0,0,0,,,,,,
3/30/20,Tablet,SEO,Health,0,47,0,0,0,,,,,,
4/14/20,Tablet,SEO,Health,0,46,0,0,0,,,,,,
3/25/20,Tablet,SEO,Health,0,46,0,0,0,,,,,,
4/7/20,Tablet,SEO,Health,0,46,0,1,0,,,,,,
3/14/20,Tablet,SEO,Health,0,46,0,0,0,,,,,,
4/16/20,Tablet,SEO,Health,0,46,0,0,0,,,,,,
4/21/20,Tablet,SEO,Health,0,46,0,0,0,,,,,,
4/20/20,Tablet,SEO,Health,0,46,0,1,0,,,,,,
3/16/20,Tablet,SEO,Health,0,45,0,0,0,,,,,,
4/1/20,Tablet,SEO,Health,0,45,0,1,0,,,,,,
4/8/20,Tablet,SEO,Health,0,45,0,0,0,,,,,,
4/10/20,Tablet,SEO,Health,0,45,0,0,0,,,,,,
4/6/20,Tablet,SEO,Health,0,45,0,1,0,,,,,,
3/28/20,Tablet,SEO,Health,0,45,0,0,0,,,,,,
4/23/20,Tablet,SEO,Health,0,45,0,0,0,,,,,,
4/17/20,Tablet,SEO,Health,0,44,0,1,0,,,,,,
4/9/20,Tablet,SEO,Health,0,44,0,0,0,,,,,,
4/11/20,Tablet,SEO,Health,0,44,0,1,0,,,,,,
5/3/20,Tablet,SEO,Health,0,44,0,1,0,,,,,,
3/22/20,Tablet,SEO,Health,0,44,0,1,0,,,,,,
3/29/20,Tablet,SEO,Health,0,44,0,0,0,,,,,,
3/27/20,Tablet,SEO,Health,0,44,0,0,0,,,,,,
3/19/20,Tablet,SEO,Health,0,43,0,0,0,,,,,,
3/24/20,Tablet,SEO,Health,0,43,0,1,0,,,,,,
4/19/20,Tablet,SEO,Health,0,43,0,1,0,,,,,,
3/13/20,Tablet,SEO,Health,0,43,0,1,0,,,,,,
3/26/20,Tablet,SEO,Health,0,43,0,0,0,,,,,,
4/4/20,Tablet,SEO,Health,0,43,0,2,0,,,,,,
4/24/20,Tablet,SEO,Health,0,43,0,2,0,,,,,,
3/23/20,Tablet,SEO,Health,0,43,0,0,0,,,,,,
4/28/20,Tablet,SEO,Health,0,43,0,1,0,,,,,,
4/18/20,Tablet,SEO,Health,0,43,0,2,0,,,,,,
5/4/20,Tablet,SEO,Health,0,43,0,2,0,,,,,,
4/3/20,Tablet,SEO,Health,0,43,0,2,0,,,,,,
4/22/20,Tablet,SEO,Health,0,43,0,1,0,,,,,,
4/2/20,Tablet,SEO,Health,0,42,0,0,0,,,,,,
3/17/20,Tablet,SEO,Health,0,42,0,0,0,,,,,,
4/29/20,Tablet,SEO,Health,0,42,0,0,0,,,,,,
3/21/20,Tablet,SEO,Health,0,42,0,1,0,,,,,,
4/26/20,Tablet,SEO,Health,0,42,0,0,0,,,,,,
4/5/20,Tablet,SEO,Health,0,42,0,1,0,,,,,,
4/25/20,Tablet,SEO,Health,0,41,0,0,0,,,,,,
